user_id,age,province,device_imei,ip_address,registration_date,kyc_status,profile_type,account_age_days,transaction_volume_7d,device_change_count,ip_change_count,registered_location,gps_location_last_login,location_mismatch_flag,transaction_id,transaction_amount,transaction_time,transaction_type,static_risk_score,kyc_upgrade_trigger,document_verified,kyc_updated_at,dynamic_risk_score,total_risk_score,total_risk_tier,is_fraud
1015,46,7,1564,335,612,0,1,81,141395.3,0,1,7,14,True,183,1481834.02,1269,0,8,1,False,329,2.6805124,10.680512428283691,High,1
847,44,48,1322,1395,185,0,1,538,181439.96,2,2,48,44,True,520,987678.7,255,0,8,1,False,329,3.615447,11.61544704437256,High,0
1275,40,34,847,251,638,1,0,53,36561.45,0,0,34,11,True,771,1405110.75,288,1,8,1,True,297,3.0987914,11.098791360855104,High,1
272,59,25,430,751,60,0,1,669,77024.02,2,2,25,36,True,651,1535158.5,1284,1,4,1,False,329,9.910401,13.910401344299316,High,1
887,55,10,1236,1896,547,0,1,152,135562.64,1,1,10,47,True,674,1474219.39,433,1,4,0,False,329,5.7460265,9.746026515960692,Medium,1
300,18,1,720,1347,488,0,1,215,73557.2,0,0,1,20,True,986,535258.59,1836,0,9,2,False,329,4.6001067,13.600106716156006,High,0
742,55,31,177,1990,316,0,1,399,24873.68,1,2,31,47,True,1523,1449740.51,1918,0,3,0,False,329,4.7400956,7.740095615386963,Medium,1
779,45,18,1651,773,440,0,1,265,26303.65,2,2,18,38,True,1958,35202.97,349,0,8,1,False,329,2.968113,10.96811294555664,High,0
800,24,7,498,272,150,0,1,575,270.73,0,3,7,7,False,1172,1659543.26,1851,2,8,2,False,329,4.0042777,12.00427770614624,High,0
1771,57,0,899,1322,457,0,1,247,49320.73,1,1,0,11,True,257,1980418.77,283,2,4,0,False,329,8.617288,12.617287635803224,High,1
1358,39,3,807,291,476,0,1,227,39166.62,0,3,3,41,True,833,1054577.64,11,2,0,1,False,329,6.230433,6.230432987213135,Medium,1
1362,55,29,1571,1509,207,0,1,516,178028.23,1,1,29,15,True,585,460578.82,1217,1,0,0,False,329,3.9167159,3.916715860366821,Low,0
398,51,48,442,439,319,0,1,396,135924.07,0,2,48,25,True,1827,360697.84,1770,2,2,0,False,329,2.362123,4.362123012542725,Low,0
223,25,43,752,1208,138,0,1,587,168729.93,3,4,43,14,True,1792,1045127.18,1473,2,4,0,False,329,21.481838,25.48183822631836,High,1
1452,40,49,955,396,334,0,1,379,196235.57,0,7,49,25,True,888,1546200.77,1329,2,0,1,False,329,3.159149,3.159148931503296,Low,1
725,41,22,1220,551,393,1,0,316,120612.86,2,2,22,36,True,1300,355858.46,1402,2,7,0,True,158,5.501387,12.501387119293211,High,0
893,20,12,638,856,624,1,0,69,30761.4,3,2,12,22,True,1401,1836861.02,568,0,6,0,True,279,7.1247063,13.124706268310549,High,1
874,62,40,1036,1808,604,0,1,90,71715.69,1,2,40,40,False,934,1679648.34,509,0,8,0,False,329,3.108956,11.10895609855652,High,0
1101,39,9,405,1242,214,0,1,508,190091.83,1,3,9,17,True,223,860262.74,1522,2,6,2,False,329,3.429874,9.429873943328856,Medium,0
916,21,8,1652,525,605,1,0,89,108901.15,0,1,8,12,True,494,1710074.9,595,1,8,0,True,259,3.455041,11.45504093170166,High,1
499,18,35,1114,292,623,1,0,70,66438.21,2,1,35,8,True,310,90902.02,224,2,4,0,True,312,4.2574778,8.257477760314941,Medium,0
1617,58,47,480,1725,332,0,1,381,104502.04,0,2,47,7,True,1840,1765480.49,1220,1,3,0,False,329,3.3067372,6.306737184524536,Medium,1
812,53,8,576,303,165,1,0,558,84525.84,0,3,8,25,True,865,673995.75,1379,2,5,1,True,300,2.7679565,7.767956495285034,Medium,0
1025,38,11,179,315,583,0,1,111,82893.94,1,2,11,24,True,157,84940.35,1669,0,0,1,False,329,4.9563885,4.956388473510742,Low,0
31,38,34,1366,545,511,1,0,190,141697.94,0,2,34,41,True,194,1428681.84,533,2,5,1,True,292,2.3731096,7.373109579086304,Medium,1
34,34,29,1445,470,8,0,1,723,28434.09,0,1,29,14,True,660,1454140.82,1769,2,6,2,False,329,1.9603484,7.96034836769104,Medium,1
1438,43,34,417,230,325,1,0,390,146888.79,1,1,34,43,True,815,1231862.24,1777,1,6,1,True,280,4.8940277,10.894027709960938,High,1
1003,50,17,1360,1868,288,0,1,429,143690.79,1,3,17,36,True,574,1617599.09,1749,2,3,1,False,329,4.012923,7.012922763824463,Medium,1
626,54,27,1235,1683,320,0,1,395,187059.42,3,1,27,34,True,196,575336.69,1322,2,4,2,False,329,6.2835693,10.2835693359375,High,0
597,50,33,1485,127,134,0,1,591,71170.95,0,2,33,40,True,744,747904.7,1859,0,3,1,False,329,3.4122188,6.412218809127808,Medium,0
1289,36,21,1187,1794,636,1,0,55,65050.78,2,2,21,3,True,1694,226695.68,1496,1,8,0,True,301,5.6848164,13.684816360473633,High,0
753,29,3,275,1442,268,0,1,451,103357.99,2,1,3,1,True,1379,154051.24,1431,0,5,1,False,329,2.524882,7.524882078170776,Medium,0
529,37,8,1854,568,386,0,1,323,129700.96,0,0,8,16,True,1643,746582.3,1721,2,9,2,False,329,3.4453318,12.445331811904907,High,0
1523,23,27,1671,371,367,0,1,343,119533.66,2,2,27,18,True,1726,13463.59,300,1,3,0,False,329,3.4490876,6.449087619781494,Medium,0
819,62,4,388,1752,423,0,1,284,116585.21,0,4,4,22,True,915,429414.26,1512,1,0,0,False,329,4.050074,4.050074100494385,Low,0
374,52,21,1723,1157,125,0,1,600,161437.86,2,2,21,1,True,10,1275412.72,1136,1,1,2,False,329,1.8485178,2.8485177755355835,Low,1
1720,40,47,1272,1608,496,1,0,206,5900.81,0,0,47,22,True,13,1822345.45,787,2,1,0,True,201,6.3321548,7.332154750823975,Medium,1
243,28,6,641,1745,398,0,1,311,66606.97,1,2,6,47,True,787,1027270.73,1105,2,7,0,False,329,20.748354,27.748353958129883,High,1
142,63,32,813,708,421,1,0,286,116889.78,1,4,32,6,True,1143,1747458.47,302,2,5,0,True,297,5.9349394,10.93493938446045,High,1
1148,54,23,713,1571,571,0,1,124,157019.54,1,2,23,34,True,1032,420137.7,1151,0,6,0,False,329,6.665226,12.665225982666016,High,0
1674,18,1,643,49,81,0,1,647,103284.88,4,2,1,46,True,7,499988.9,1353,1,6,2,False,329,5.649386,11.649385929107666,High,0
15,41,17,1919,448,358,0,1,353,182757.69,1,4,17,19,True,1453,155373.79,910,0,2,0,False,329,7.783261,9.783260822296144,Medium,0
501,22,13,741,761,388,1,0,321,149671.17,1,1,13,1,True,509,1443886.26,337,2,6,2,True,259,3.5504632,9.55046319961548,Medium,1
730,38,5,1638,1292,81,0,1,647,32272.56,0,0,5,30,True,659,483149.53,1945,1,2,0,False,329,2.759417,4.7594170570373535,Low,0
1451,31,6,668,255,178,0,1,545,67134.77,3,5,6,45,True,1540,823974.99,820,1,0,2,False,329,3.1778467,3.177846670150757,Low,0
50,30,47,1362,546,302,0,1,413,186625.45,2,0,47,31,True,1450,1791359.99,924,2,9,1,False,329,2.8534834,11.85348343849182,High,1
40,34,23,361,1182,213,0,1,509,81623.81,1,5,23,14,True,1400,1686668.0,1835,2,2,2,False,329,2.1372309,4.13723087310791,Low,1
149,46,7,1307,1625,339,1,0,374,176511.98,1,3,7,38,True,742,84066.66,1834,1,8,1,True,196,14.36778,22.36777973175049,High,0
958,35,32,1694,577,235,1,0,486,86694.45,2,1,32,41,True,106,137520.48,1087,1,3,1,True,83,6.769162,9.76916217803955,Medium,0
1250,44,32,622,794,455,1,0,249,168465.1,1,0,32,43,True,1566,1096883.48,1485,0,3,2,True,174,8.064343,11.064343452453612,High,1
383,62,46,1801,1099,491,0,1,211,151700.38,0,2,46,40,True,1233,390030.9,1809,1,9,1,False,329,3.807929,12.807929039001465,High,0
199,20,20,428,812,384,1,0,325,108329.28,1,2,20,11,True,1190,627722.23,1912,0,1,0,True,220,7.8766575,8.876657485961914,Medium,0
1773,61,13,1086,701,102,0,1,626,116933.62,0,3,13,48,True,258,1384748.61,1828,2,2,1,False,329,3.576447,5.576447010040283,Medium,1
1245,18,32,1562,930,555,1,0,142,92622.94,0,2,32,43,True,1708,1629897.96,1380,2,6,0,True,290,6.4508333,12.450833320617676,High,1
1315,29,45,1411,283,457,0,1,247,92798.03,0,5,45,47,True,298,1795848.58,1179,2,7,1,False,329,3.472234,10.472234010696411,High,1
1639,24,14,128,1172,224,1,0,498,168974.27,0,1,14,24,True,1833,1653321.45,1795,2,9,2,True,198,4.9744425,13.974442481994627,High,1
1298,30,5,608,1507,14,0,1,717,72085.37,2,2,5,25,True,1852,1833214.94,372,0,3,1,False,329,7.079526,10.0795259475708,High,1
761,60,30,1487,247,632,1,0,61,82963.02,1,0,30,26,True,1318,1513484.66,1738,2,1,2,True,311,3.0978556,4.097855567932129,Low,1
1584,37,24,1111,125,88,1,0,640,75825.53,1,2,24,43,True,64,1299052.91,91,0,9,0,True,7,6.287729,15.287728786468506,High,1
880,28,16,301,535,626,0,1,67,172728.28,0,2,16,47,True,1089,1948497.88,519,1,9,1,False,329,2.6974556,11.697455644607544,High,1
1408,21,36,362,1562,35,0,1,696,8468.46,1,1,36,46,True,881,1558227.26,1778,2,7,0,False,329,4.050139,11.0501389503479,High,1
550,45,7,1293,1839,262,0,1,457,30738.21,1,3,7,24,True,27,63584.36,1988,1,0,1,False,329,4.6952486,4.695248603820801,Low,0
1172,24,5,1759,581,349,0,1,363,160014.69,1,1,5,8,True,462,1245298.8,566,2,8,1,False,329,6.884866,14.88486623764038,High,1
754,63,8,533,1373,30,0,1,701,195068.63,3,1,8,23,True,945,336319.44,582,2,3,0,False,329,3.3162344,6.316234350204468,Medium,0
567,27,6,1672,1064,4,0,1,727,197060.77,0,0,6,6,False,1554,556809.13,1143,2,7,0,False,329,3.7899666,10.789966583251951,High,0
1364,27,34,1405,183,85,0,1,643,12512.97,0,1,34,29,True,1100,153052.26,998,2,7,0,False,329,3.6302035,10.630203485488892,High,0
1528,28,32,1356,351,621,0,1,72,116139.82,1,2,32,40,True,906,919222.16,828,2,9,1,False,329,2.4524937,11.45249366760254,High,0
1280,51,19,1258,1677,419,0,1,288,133442.47,2,5,19,8,True,1272,941787.63,1221,0,5,1,False,329,5.390064,10.390063762664797,High,0
48,35,18,114,971,103,0,1,625,83229.07,3,4,18,5,True,198,1105369.27,916,0,5,0,False,329,2.5795712,7.57957124710083,Medium,1
1258,45,29,805,1109,390,1,0,319,98153.0,1,3,29,45,True,354,505671.61,402,1,2,2,True,325,4.741704,6.741703987121582,Medium,0
1182,46,30,1172,1673,369,0,1,340,134552.92,0,2,30,37,True,600,1503377.18,522,0,9,2,False,329,3.6705065,12.670506477355955,High,1
1701,30,42,10,1026,463,0,1,241,110867.49,0,1,42,17,True,164,80214.23,1090,1,7,1,False,329,3.9664698,10.966469764709473,High,0
229,30,19,690,1696,545,0,1,154,97453.07,1,4,19,43,True,1825,1525810.38,1758,2,0,1,False,329,10.374527,10.374526977539062,High,1
1378,32,44,944,204,603,0,1,91,100255.13,0,0,44,0,True,1270,1705978.69,232,0,5,2,False,329,3.1803699,8.180369853973389,Medium,1
568,28,8,134,1426,492,0,1,210,9922.87,1,2,8,44,True,1072,1221580.38,1063,1,2,1,False,329,6.1524925,8.15249252319336,Medium,1
1591,48,22,226,1879,661,0,1,29,135478.63,2,0,22,20,True,1069,1498877.07,1264,2,5,2,False,329,3.4395769,8.439576864242554,Medium,1
864,28,16,1482,1741,349,0,1,363,58755.18,0,3,16,2,True,1,1696233.66,1568,2,4,0,False,329,7.2017536,11.201753616333008,High,1
1277,60,4,1990,1848,94,0,1,634,135622.77,1,2,4,2,True,1594,157970.91,225,2,0,0,False,329,4.3405848,4.340584754943848,Low,0
583,57,4,1975,454,142,1,0,583,187799.28,1,1,4,1,True,1645,1190466.15,1867,2,8,0,True,325,2.9608178,10.960817813873293,High,1
261,41,33,536,1356,193,0,1,530,150235.43,3,1,33,34,True,394,924836.11,1814,0,4,0,False,329,14.416213,18.416213035583496,High,0
1272,40,12,184,471,331,1,0,383,181835.05,0,2,12,3,True,579,1880447.59,1968,0,8,2,True,132,7.5536942,15.553694248199465,High,1
1335,50,25,1675,647,301,0,1,414,189979.93,0,3,25,1,True,1431,1804835.83,1843,2,6,1,False,329,3.063863,9.063863039016724,Medium,1
1747,38,17,658,1165,473,0,1,230,179677.29,1,0,17,11,True,1276,507950.15,1056,0,9,2,False,329,6.8490653,15.84906530380249,High,0
67,54,37,1582,1743,653,0,1,38,13446.84,2,2,37,42,True,1547,1579005.65,108,2,5,0,False,329,5.8586807,10.858680725097656,High,1
508,56,6,873,490,442,0,1,263,10069.91,0,2,6,49,True,1916,1148916.07,1532,0,9,0,False,329,2.4153597,11.415359735488892,High,1
904,32,18,730,732,172,0,1,551,70163.82,0,2,18,32,True,1127,933439.57,469,1,5,0,False,329,2.4069307,7.406930685043335,Medium,0
1555,64,21,465,1188,625,0,1,68,152376.72,1,1,21,6,True,1487,153228.86,373,2,8,0,False,329,4.0179176,12.01791763305664,High,0
1614,22,43,1421,1766,678,0,1,11,130832.03,1,3,43,31,True,886,1225630.39,87,2,2,1,False,329,6.2983146,8.298314571380615,Medium,1
396,53,45,735,1607,501,1,0,201,9357.17,0,4,45,38,True,1606,1351678.27,979,1,4,1,True,209,8.58907,12.589070320129396,High,1
163,33,37,1313,1667,142,0,1,583,83836.58,0,2,37,17,True,1623,1462999.57,167,0,6,0,False,329,5.893005,11.893004894256592,High,1
762,24,5,1599,1644,283,1,0,435,127082.87,1,3,5,36,True,484,887863.27,236,1,6,0,True,286,4.442083,10.44208288192749,High,0
340,63,26,367,638,25,1,0,706,100095.46,1,3,26,40,True,730,78634.9,1601,2,9,1,True,107,7.820478,16.820477962493896,High,0
1464,21,43,208,314,234,0,1,487,42177.25,2,0,43,37,True,1650,1566617.64,311,2,9,2,False,329,3.8112788,12.811278820037842,High,1
1514,29,37,902,53,96,0,1,632,24077.52,1,2,37,0,True,671,1833892.4,538,0,1,1,False,329,2.2983396,3.298339605331421,Low,1
628,27,42,631,1360,324,0,1,391,78620.78,0,0,42,19,True,919,319333.84,615,1,9,1,False,329,3.2775316,12.277531623840332,High,0
333,38,12,374,1418,639,0,1,52,52903.16,0,1,12,4,True,1525,101339.88,321,2,0,0,False,329,5.5051794,5.505179405212402,Medium,0
203,43,30,1619,365,29,1,0,702,62741.3,0,3,30,36,True,1125,550550.84,408,2,7,1,True,215,6.6657414,13.665741443634031,High,0
1447,29,33,1410,955,332,0,1,381,44356.4,0,1,33,31,True,679,190812.31,677,1,4,1,False,329,3.2775316,7.277531623840332,Medium,0
1324,31,45,1132,603,66,0,1,663,98507.08,1,2,45,33,True,876,1610884.12,1054,2,6,2,False,329,3.2737412,9.273741245269775,Medium,1
988,53,28,53,1559,256,0,1,463,34258.99,2,3,28,27,True,1454,1791390.32,268,0,6,1,False,329,6.4428287,12.44282865524292,High,1
1293,32,12,613,713,69,0,1,660,164870.09,1,3,12,29,True,1674,60139.66,1296,0,9,1,False,329,5.441426,14.441425800323486,High,0
940,36,8,764,294,537,0,1,162,127580.37,2,3,8,17,True,806,403136.6,623,0,7,1,False,329,4.3341246,11.334124565124512,High,0
180,38,17,1507,717,596,0,1,98,163676.08,0,3,17,47,True,1947,506127.38,1927,2,9,0,False,329,5.0468082,14.046808242797852,High,0
1518,62,45,372,1019,379,0,1,330,177915.32,2,0,45,9,True,1638,551917.8,1587,0,9,0,False,329,6.9222956,15.922295570373535,High,0
1169,30,8,321,1112,30,0,1,701,50216.02,1,0,8,28,True,708,226970.29,548,1,9,0,False,329,3.92494,12.92494010925293,High,0
1232,57,42,1778,341,49,0,1,681,124546.46,2,4,42,36,True,1003,1930608.92,1660,0,4,2,False,329,2.6427286,6.642728567123413,Medium,1
61,38,13,1365,488,531,0,1,168,68191.71,2,2,13,47,True,741,1988831.09,1424,0,0,0,False,329,9.480778,9.480777740478516,Medium,1
1686,40,47,554,399,202,0,1,521,43578.28,2,0,47,24,True,179,1369283.93,1972,0,6,2,False,329,2.8498628,8.849862813949585,Medium,1
715,49,48,801,666,81,1,0,647,92133.97,1,3,48,6,True,817,161.43,619,2,2,1,True,25,3.7480657,5.748065710067749,Medium,0
451,40,38,1234,254,676,1,0,13,164721.28,3,3,38,15,True,622,629905.4,7,2,6,0,True,324,4.03134,10.0313401222229,High,0
803,46,21,142,1191,220,0,1,502,178263.64,1,2,21,19,True,1727,1364415.16,1632,0,2,1,False,329,4.2406616,6.24066162109375,Medium,1
1122,61,14,84,1803,449,1,0,255,150694.42,2,1,14,35,True,516,1535020.91,1715,2,4,0,True,160,11.559787,15.559786796569824,High,1
802,25,39,1629,1062,560,0,1,137,95698.21,1,0,39,0,True,1354,1664851.13,675,2,6,1,False,329,2.6592565,8.65925645828247,Medium,1
541,60,13,982,928,662,0,1,28,30783.9,2,1,13,16,True,199,932416.56,894,0,9,0,False,329,4.6016955,13.60169553756714,High,0
1641,54,34,1576,586,337,0,1,376,153305.46,1,3,34,10,True,1633,740112.05,342,0,6,1,False,329,5.1918755,11.191875457763672,High,0
706,45,9,816,772,661,0,1,29,163153.88,1,1,9,47,True,342,1995499.0,162,1,3,2,False,329,8.3887415,11.388741493225098,High,1
188,55,31,267,1178,320,0,1,395,88406.68,1,4,31,42,True,1156,525014.92,1051,0,1,1,False,329,10.434316,11.43431568145752,High,0
1781,18,47,68,1204,614,0,1,79,7617.26,2,0,47,3,True,1139,1743838.93,293,2,7,1,False,329,8.008193,15.008193016052246,High,1
473,60,47,461,919,415,0,1,293,28693.89,0,2,47,24,True,1098,638315.07,1061,2,8,0,False,329,4.4397607,12.43976068496704,High,0
1587,39,19,1331,14,568,0,1,127,165730.58,1,1,19,30,True,1260,1975500.3,1377,1,5,0,False,329,5.7935834,10.793583393096924,High,1
1663,54,44,1994,688,440,1,0,265,2098.73,1,4,44,35,True,1212,560741.47,317,1,4,0,True,248,20.711323,24.711322784423828,High,0
1127,61,23,1433,564,127,1,0,598,76643.07,0,1,23,34,True,1676,882356.99,473,2,1,2,True,35,4.885109,5.885108947753906,Medium,0
1374,41,0,199,1456,304,0,1,411,156881.09,1,3,0,2,True,1560,956723.13,1052,1,5,1,False,329,3.3431087,8.343108654022217,Medium,0
1139,49,48,753,542,292,0,1,425,74761.62,1,1,48,4,True,203,773475.44,901,1,5,2,False,329,3.3674285,8.367428541183472,Medium,0
637,25,10,404,266,435,0,1,270,1466.83,0,3,10,34,True,442,1919586.06,608,0,6,1,False,329,4.4817,10.48169994354248,High,1
863,58,29,912,1225,72,0,1,656,117842.92,1,5,29,25,True,233,1979011.72,1451,2,4,2,False,329,3.1759195,7.175919532775879,Medium,1
1135,30,5,624,186,164,0,1,559,134477.96,0,0,5,41,True,870,821636.54,1350,2,8,2,False,329,3.004112,11.004112005233765,High,0
1459,63,14,602,1555,642,0,1,49,193560.55,2,1,14,24,True,1855,358145.37,301,2,1,0,False,329,2.1746979,3.1746978759765625,Low,0
416,62,36,400,480,357,0,1,354,56120.16,0,5,36,9,True,1562,1261471.82,1184,2,6,1,False,329,6.1491165,12.14911651611328,High,1
1539,36,42,1063,1827,29,1,0,702,84002.2,3,0,42,12,True,1492,1780287.09,315,2,2,0,True,267,5.0263343,7.026334285736084,Medium,1
286,39,17,1024,1159,682,0,1,7,79200.19,0,2,17,31,True,559,255227.59,1577,0,0,1,False,329,2.9901543,2.990154266357422,Low,0
132,40,7,1561,421,416,0,1,292,71562.25,1,1,7,24,True,47,630089.51,756,1,7,1,False,329,6.955105,13.95510482788086,High,0
909,59,47,211,1230,267,0,1,452,139867.89,0,2,47,49,True,6,261096.07,791,0,6,2,False,329,4.4716725,10.471672534942629,High,0
1379,45,20,1483,1892,431,0,1,275,1292.87,1,1,20,29,True,1054,209441.47,604,2,6,1,False,329,4.084189,10.08418893814087,High,0
254,41,7,1913,1341,369,1,0,340,72329.42,0,2,7,43,True,1295,1723343.6,1775,2,1,0,True,221,23.496742,24.49674224853516,High,1
970,42,3,1748,1114,160,1,0,564,114424.59,0,1,3,10,True,303,769526.68,379,0,5,0,True,36,2.3353515,7.335351467132568,Medium,0
1420,60,18,837,1035,111,0,1,616,103615.5,0,1,18,18,False,935,1209718.37,896,2,7,2,False,329,5.2137885,12.213788509368896,High,0
1269,21,25,270,1601,271,0,1,448,111480.99,3,1,25,15,True,735,1440342.91,1651,2,8,1,False,329,3.559904,11.559904098510742,High,1
1527,26,16,570,1040,190,1,0,533,4923.6,0,2,16,10,True,51,1520035.09,738,1,5,1,True,285,3.2443383,8.244338274002075,Medium,1
241,46,4,1659,144,669,1,0,21,153171.73,2,0,4,3,True,733,1930422.76,393,1,6,0,True,314,13.097157,19.097156524658203,High,1
594,37,28,1497,1891,504,0,1,198,81065.07,0,3,28,31,True,545,647529.28,1010,2,6,2,False,329,4.106115,10.106114864349363,High,0
1119,55,30,1173,318,347,0,1,365,157594.03,1,1,30,4,True,1090,1617671.76,893,1,0,2,False,329,3.7313952,3.7313952445983887,Low,1
208,44,34,699,901,530,1,0,169,19501.54,1,0,34,29,True,1610,1291485.51,1732,1,2,0,True,206,18.834032,20.83403205871582,High,1
1002,28,18,1204,1533,236,0,1,484,190477.35,0,4,18,44,True,1024,1606509.48,1413,0,0,1,False,329,3.8644335,3.864433526992798,Low,1
277,21,41,1654,1132,536,0,1,163,61429.13,2,0,41,0,True,1901,336640.35,576,2,9,2,False,329,2.5391889,11.539188861846924,High,0
1786,53,47,331,221,437,0,1,268,95440.02,4,3,47,41,True,401,1450770.66,1067,2,1,0,False,329,4.121267,5.121266841888428,Medium,1
968,32,19,154,1600,445,1,0,259,46614.56,3,4,19,8,True,95,738335.47,868,1,8,0,True,182,9.894671,17.89467144012451,High,0
406,46,11,162,677,189,0,1,534,83172.27,0,2,11,48,True,332,1190773.2,1235,0,3,2,False,329,4.1343026,7.134302616119385,Medium,1
210,52,38,1521,565,331,1,0,383,134709.32,0,1,38,16,True,1543,1025798.2,37,1,5,1,True,273,5.674939,10.674939155578612,High,1
1460,37,37,450,878,532,0,1,167,95740.97,1,2,37,20,True,1972,335712.41,1129,1,0,1,False,329,2.7189658,2.718965768814087,Low,0
1436,50,12,1029,1863,39,0,1,692,14600.72,2,2,12,34,True,1136,1500546.56,1841,0,7,0,False,329,5.242118,12.242117881774902,High,1
614,54,3,345,739,198,1,0,525,154636.7,1,1,3,35,True,1971,966515.83,994,1,6,0,True,276,4.116962,10.11696195602417,High,0
40,21,36,366,1527,185,1,0,538,19473.38,1,0,36,14,True,1549,1908089.13,885,2,5,1,True,38,3.6387866,8.638786554336548,Medium,1
51,41,17,1959,109,636,0,1,55,85631.03,0,1,17,2,True,1636,1751822.26,1899,1,2,0,False,329,4.68551,6.685510158538818,Medium,1
541,18,36,1390,340,514,0,1,186,59530.06,0,1,36,47,True,1934,1831623.59,525,2,7,1,False,329,1.5533369,8.55333685874939,Medium,1
1642,51,7,235,943,617,0,1,76,164250.03,1,3,7,28,True,1751,965754.26,1725,1,0,0,False,329,5.7714405,5.771440505981445,Medium,0
1163,60,36,1566,1800,549,1,0,150,196158.76,1,5,36,7,True,1734,620685.93,1674,0,5,2,True,265,6.187504,11.187503814697266,High,0
1676,64,11,1972,1856,33,0,1,698,75472.64,1,3,11,12,True,1241,1399223.11,647,2,8,2,False,329,3.8263462,11.826346158981323,High,1
320,50,0,1004,869,94,0,1,634,95548.43,1,3,0,47,True,1065,1774949.13,1477,2,1,1,False,329,3.7648299,4.764829874038696,Low,1
131,18,14,1447,1987,136,0,1,589,185261.66,2,1,14,2,True,1477,1935488.88,1146,2,9,2,False,329,5.0844336,14.084433555603027,High,1
1239,32,31,1380,534,315,1,0,400,38632.0,1,2,31,2,True,1200,1367771.86,544,1,9,1,True,97,4.0130925,13.013092517852783,High,1
450,60,45,1440,61,637,0,1,54,109098.07,0,1,45,16,True,439,12193.48,424,0,7,2,False,329,3.6765218,10.67652177810669,High,0
843,47,31,1829,1383,492,1,0,210,109335.45,2,1,31,44,True,73,655743.61,800,0,0,1,True,255,4.6633,4.663300037384033,Low,0
1520,37,34,1903,382,63,0,1,666,62808.76,1,1,34,18,True,751,847597.86,1718,1,0,2,False,329,2.4492834,2.4492833614349365,Low,0
159,34,0,1551,936,199,0,1,524,62438.38,5,2,0,43,True,1874,790167.17,1979,0,8,0,False,329,15.082788,23.082788467407227,High,0
510,33,40,1361,1300,35,1,0,696,71396.49,1,2,40,27,True,1567,969430.56,1948,0,3,1,True,136,4.8825703,7.882570266723633,Medium,0
17,43,20,1734,55,645,0,1,46,95020.07,2,1,20,15,True,1530,1021990.39,1326,1,9,1,False,329,4.0364633,13.036463260650637,High,1
667,40,6,73,134,378,1,0,331,171392.88,2,2,6,15,True,1919,1296964.27,399,1,3,0,True,98,3.3139718,6.313971757888794,Medium,1
853,47,18,799,765,459,0,1,245,111099.46,1,1,18,15,True,1292,1695110.51,1866,2,2,2,False,329,5.016562,7.016561985015869,Medium,1
112,54,48,1133,317,120,0,1,606,57294.75,2,4,48,10,True,1402,1860337.39,784,2,1,0,False,329,2.9101763,3.910176277160645,Low,1
394,34,19,903,552,16,1,0,715,96454.8,0,1,19,31,True,1025,1234426.73,275,1,4,0,True,0,3.5803492,7.5803492069244385,Medium,1
1037,27,32,1708,1011,129,0,1,596,133337.13,2,2,32,9,True,428,1626314.0,1600,0,9,2,False,329,3.6909177,12.69091773033142,High,1
